name,ICAO,IATA,OtherCode,crownDependency,designated,british,label
Bay City Municipal Airport,KBYY,BBC,,False,False,False,Bay City Municipal Airport (United States) (KBYY / BBC)
Cox Field,KPRX,PRX,,False,False,False,Cox Field (United States) (KPRX / PRX)
Coffeyville Municipal Airport,KCFV,CFV,,False,False,False,Coffeyville Municipal Airport (United States) (KCFV / CFV)
The Farm Airport,,,24SC,False,False,False,The Farm Airport (United States) (24SC)
Greeley ÄìWeld County Airport,KGXY,GXY,,False,False,False,Greeley ÄìWeld County Airport (United States) (KGXY / GXY)
General Dewitt Spain Airport,,,KM01,False,False,False,General Dewitt Spain Airport (United States) (KM01)
Oryol Yuzhny Airport,UUOR,OEL,,False,False,False,Oryol Yuzhny Airport (United States) (UUOR / OEL)
Fremont Municipal Airport,KFET,FET,,False,False,False,Fremont Municipal Airport (United States) (KFET / FET)
La Grande/Union County Airport,KLGD,LGD,,False,False,False,La Grande/Union County Airport (United States) (KLGD / LGD)
Olsztyn-Mazury Airport,EPSY,SZY,,False,False,False,Olsztyn-Mazury Airport (Poland) (EPSY / SZY)
Pocono Mountains Municipal Airport,KMPO,MPO,,False,False,False,Pocono Mountains Municipal Airport (United States) (KMPO / MPO)
Quakertown Airport,KUKT,UKT,,False,False,False,Quakertown Airport (United States) (KUKT / UKT)
Banff Airport,CYBA,YBA,,False,False,False,Banff Airport (Canada) (CYBA / YBA)
Nordborg Flyveplads,EKNB,,,False,False,False,Nordborg Flyveplads (Denmark) (EKNB)
Banning Municipal Airport,KBNG,BNG,,False,False,False,Banning Municipal Airport (United States) (KBNG / BNG)
Gießen-Lützellinden Airport,EDFL,,,False,False,False,Gießen-Lützellinden Airport (Germany) (EDFL)
Tököl Airport,LHTL,,,False,False,False,Tököl Airport (Hungary) (LHTL)
Karl Stefan Memorial Airport,KOFK,OFK,,False,False,False,Karl Stefan Memorial Airport (United States) (KOFK / OFK)
Kotido Airport,HUKO,,,False,False,False,Kotido Airport (Uganda) (HUKO)
Kajjansi Airfield,HUKJ,,,False,False,False,Kajjansi Airfield (Uganda) (HUKJ)
Arlington Municipal Airport,KAWO,,,False,False,False,Arlington Municipal Airport (United States) (KAWO)
Paracatu Airport,SNZR,,,False,False,False,Paracatu Airport (Brazil) (SNZR)
Das Bandeirinhas Airport,SNKF,,,False,False,False,Das Bandeirinhas Airport (Brazil) (SNKF)
Janauba Airport,SNAP,,,False,False,False,Janauba Airport (Brazil) (SNAP)
Juscelino Kubitscheck Airport,SNTO,TFL,,False,False,False,Juscelino Kubitscheck Airport (Brazil) (SNTO / TFL)
Cristiano Ferreira Varella Airport,SNBM,,,False,False,False,Cristiano Ferreira Varella Airport (Brazil) (SNBM)
Peter O Knight Airport,KTPF,TPF,,False,False,False,Peter O Knight Airport (United States) (KTPF / TPF)
Lure Malbouhans Air Base,LFYL,,,False,False,False,Lure Malbouhans Air Base (France) (LFYL)
Parati Airport,SDTK,,,False,False,False,Parati Airport (Brazil) (SDTK)
Umberto Modiano Airport,SBBZ,BZC,,False,False,False,Umberto Modiano Airport (Brazil) (SBBZ / BZC)
Angra dos Reis Airport,SDAG,,,False,False,False,Angra dos Reis Airport (Brazil) (SDAG)
Itaperuna Airport,SDUN,ITP,,False,False,False,Itaperuna Airport (Brazil) (SDUN / ITP)
Marica Airport,SDMC,,,False,False,False,Marica Airport (Brazil) (SDMC)
Resende Airport,SDRS,REZ,,False,False,False,Resende Airport (Brazil) (SDRS / REZ)
Saquarema Airport,SDSK,,,False,False,False,Saquarema Airport (Brazil) (SDSK)
Drumheller Municipal Airport,,,CEG4,False,False,False,Drumheller Municipal Airport (Canada) (CEG4)
Mwene-Ditu Airport,FZWE,,,False,False,False,Mwene-Ditu Airport (Congo (Kinshasa)) (FZWE)
Tunta Airport,FZWT,KBN,,False,False,False,Tunta Airport (Congo (Kinshasa)) (FZWT / KBN)
Ikela Airport,FZGV,IKL,,False,False,False,Ikela Airport (Congo (Kinshasa)) (FZGV / IKL)
Aripuanã Airport,SWRP,AIR,,False,False,False,Aripuanã Airport (Brazil) (SWRP / AIR)
Juruena Airport,SWJU,JRN,,False,False,False,Juruena Airport (Brazil) (SWJU / JRN)
Juína Airport,SWJN,JIA,,False,False,False,Juína Airport (Brazil) (SWJN / JIA)
Vila Rica Airport,SWVC,VLP,,False,False,False,Vila Rica Airport (Brazil) (SWVC / VLP)
Inácio Luís do Nascimento Airport,SIZX,JUA,,False,False,False,Inácio Luís do Nascimento Airport (Brazil) (SIZX / JUA)
Cáceres Airport,SWKC,CCX,,False,False,False,Cáceres Airport (Brazil) (SWKC / CCX)
Posto Leonardo Vilas Boas Airport,SWPL,,,False,False,False,Posto Leonardo Vilas Boas Airport (Brazil) (SWPL)
Tangará da Serra Airport,SWTS,TGQ,,False,False,False,Tangará da Serra Airport (Brazil) (SWTS / TGQ)
Canarana Airport,SWEK,CQA,,False,False,False,Canarana Airport (Brazil) (SWEK / CQA)
Vila Bela da Santíssima Trindade Airport,SWVB,MTG,,False,False,False,Vila Bela da Santíssima Trindade Airport (Brazil) (SWVB / MTG)
Bumbar Airport,FZFU,BMB,,False,False,False,Bumbar Airport (Congo (Kinshasa)) (FZFU / BMB)
Sobral Airport,SNOB,,,False,False,False,Sobral Airport (Brazil) (SNOB)
Arapiraca Airport,SNAL,APQ,,False,False,False,Arapiraca Airport (Brazil) (SNAL / APQ)
Cangapara Airport,SNQG,FLB,,False,False,False,Cangapara Airport (Brazil) (SNQG / FLB)
Picos Airport,SNPC,PCS,,False,False,False,Picos Airport (Brazil) (SNPC / PCS)
Beni Airport,FZNP,BNC,,False,False,False,Beni Airport (Congo (Kinshasa)) (FZNP / BNC)
Boende Airport,FZGN,BNB,,False,False,False,Boende Airport (Congo (Kinshasa)) (FZGN / BNB)
Montauk Airport,KMTP,MTP,,False,False,False,Montauk Airport (United States) (KMTP / MTP)
Porter County Municipal Airport,KVPZ,VPZ,,False,False,False,Porter County Municipal Airport (United States) (KVPZ / VPZ)
Dharavandhoo Airport,VRMD,DRV,,False,False,False,Dharavandhoo Airport (Maldives) (VRMD / DRV)
Saumlaki/Olilit Airport,WAPI,SXK,,False,False,False,Saumlaki/Olilit Airport (Indonesia) (WAPI / SXK)
Cerro Largo International Airport,SUMO,MLZ,,False,False,False,Cerro Largo International Airport (Uruguay) (SUMO / MLZ)
Tydeo Larre Borges Airport,SUPU,PDU,,False,False,False,Tydeo Larre Borges Airport (Uruguay) (SUPU / PDU)
Artigas International Airport,SUAG,ATI,,False,False,False,Artigas International Airport (Uruguay) (SUAG / ATI)
Murray Bridge Airport,YMBD,,,False,False,False,Murray Bridge Airport (Australia) (YMBD)
Horsham Airport,YHSM,HSM,,False,False,False,Horsham Airport (Australia) (YHSM / HSM)
Swan Hill Airport,YSWH,SWH,,False,False,False,Swan Hill Airport (Australia) (YSWH / SWH)
Turtle Island Seaplane Base,NFUL,TTL,,False,False,False,Turtle Island Seaplane Base (Fiji) (NFUL / TTL)
Dewadaru - Kemujan Island,WARU,KWB,,False,False,False,Dewadaru - Kemujan Island (Indonesia) (WARU / KWB)
Kongolo Airport,FZRQ,KOO,,False,False,False,Kongolo Airport (Congo (Kinshasa)) (FZRQ / KOO)
Attopeu Airport,VLAP,AOU,,False,False,False,Attopeu Airport (Laos) (VLAP / AOU)
Kahemba Airport,FZCF,,,False,False,False,Kahemba Airport (Congo (Kinshasa)) (FZCF)
Francisco de Miranda Airport,SVFM,ELA,,False,False,False,Francisco de Miranda Airport (Venezuela) (SVFM)
São Miguel do Oeste Airport,SSOE,SQX,,False,False,False,São Miguel do Oeste Airport (Brazil) (SSOE / SQX)
Mason County Airport,KLDM,LDM,,False,False,False,Mason County Airport (United States) (KLDM / LDM)
Reid-Hillview Airport of Santa Clara County,KRHV,RHV,,False,False,False,Reid-Hillview Airport of Santa Clara County (United States) (KRHV / RHV)
Sohar Airport,OOSH,OHS,,False,False,False,Sohar Airport (Oman) (OOSH / OHS)
Kadanwari Airport,OPKW,KCF,,False,False,False,Kadanwari Airport (Pakistan) (OPKW / KCF)
Sawan Airport,OPSW,RZS,,False,False,False,Sawan Airport (Pakistan) (OPSW / RZS)
Thamkharka Airport,VNTH,,,False,False,False,Thamkharka Airport (Nepal) (VNTH)
Thimarafushi Airport,VRNT,TMF,,False,False,False,Thimarafushi Airport (Maldives) (VRNT / TMF)
Ifuru Airport,VREI,IFU,,False,False,False,Ifuru Airport (Maldives) (VREI / IFU)
Kaintiba Airport,AYKT,KZF,,False,False,False,Kaintiba Airport (Papua New Guinea) (AYKT / KZF)
Ordu Giresun Airport,LTCB,OGU,,False,False,False,Ordu Giresun Airport (Turkey) (LTCB / OGU)
Hakkari Yüksekova Airport,LTCW,YKO,,False,False,False,Hakkari Yüksekova Airport (Turkey) (LTCW / YKO)
Jelenia Góra Glider Airport,EPJG,,,False,False,False,Jelenia Góra Glider Airport (Poland) (EPJG)
Bathpalathang Airport,VQBT,BUT,,False,False,False,Bathpalathang Airport (Bhutan) (VQBT / BUT)
Sultan Bantilan Airport,WAMI,TLI,,False,False,False,Sultan Bantilan Airport (Indonesia) (WAMI / TLI)
Vuktyl Airport,UUYK,,,False,False,False,Vuktyl Airport (Russia) (UUYK)
Berezniki Airport,USPT,,,False,False,False,Berezniki Airport (Russia) (USPT)
San Sebastián Airport,SCSS,,,False,False,False,San Sebastián Airport (Chile) (SCSS)
Tolwin Observatory Airport,SAWL,,,False,False,False,Tolwin Observatory Airport (Argentina) (SAWL)
Tarko-Sale Airport,USDS,TQL,,False,False,False,Tarko-Sale Airport (Russia) (USDS / TQL)
Camarillo Airport,KCMA,,,False,False,False,Camarillo Airport (United States) (KCMA)
Leopoldsburg Airfield,EBLE,,,False,False,False,Leopoldsburg Airfield (Belgium) (EBLE)
Jinchuan Airport,ZLJC,JIC,,False,False,False,Jinchuan Airport (China) (ZLJC / JIC)
Omtepe Airport,MNLP,,,False,False,False,Omtepe Airport (Nicaragua) (MNLP)
Alashankou Bole,ZWAX,BPL,,False,False,False,Alashankou Bole (Bortala) airport (China) (ZWAX / BPL)
Fuyun Koktokay Airport,ZWFY,FYN,,False,False,False,Fuyun Koktokay Airport (China) (ZWFY / FYN)
Achinsk Airport,UNKS,ACS,,False,False,False,Achinsk Airport (Russia) (UNKS / ACS)
Linfen Qiaoli Airport,ZBLF,LFQ,,False,False,False,Linfen Qiaoli Airport (China) (ZBLF / LFQ)
Hinton/Jasper-Hinton Airport,,YJP,CEC4,False,False,False,Hinton/Jasper-Hinton Airport (Canada) (CEC4 / YJP)
Watsonville Municipal Airport,KWVI,WVI,,False,False,False,Watsonville Municipal Airport (United States) (KWVI / WVI)
Gelephu Airport,VQGP,GLU,,False,False,False,Gelephu Airport (Bhutan) (VQGP / GLU)
Hollister Municipal Airport,KCVH,HLI,,False,False,False,Hollister Municipal Airport (United States) (KCVH / HLI)
Williamsburg Jamestown Airport,KJGG,,,False,False,False,Williamsburg Jamestown Airport (United States) (KJGG)
Dulkaninna Airport,YDLK,DLK,,False,False,False,Dulkaninna Airport (Australia) (YDLK / DLK)
William Creek Airport,YWMC,,,False,False,False,William Creek Airport (Australia) (YWMC)
Kenora Seaplane Base,,,CJM9,False,False,False,Kenora Seaplane Base (Canada) (CJM9)
Rumbula Air Base,EVRC,,,False,False,False,Rumbula Air Base (Latvia) (EVRC)
Siquijor Airport,RPVZ,,,False,False,False,Siquijor Airport (Philippines) (RPVZ)
Opapimiskan Lake Airport,,YBS,CKM8,False,False,False,Opapimiskan Lake Airport (Canada) (CKM8 / YBS)
Rizhao Shanzihe Airport,ZSRZ,RIZ,,False,False,False,Rizhao Shanzihe Airport (China) (ZSRZ / RIZ)
Shaxian Airport,ZSSM,SQJ,,False,False,False,Shaxian Airport (China) (ZSSM / SQJ)
Taroom Airport,YTAM,XTO,,False,False,False,Taroom Airport (Australia) (YTAM / XTO)
Gelnhausen Airport,EDFG,,,False,False,False,Gelnhausen Airport (Germany) (EDFG)
Ærø Airport,EKAE,,,False,False,False,Ærø Airport (Denmark) (EKAE)
Lauterbach Airport,EDFT,,,False,False,False,Lauterbach Airport (Germany) (EDFT)
Aschaffenburg Airport,EDFC,,,False,False,False,Aschaffenburg Airport (Germany) (EDFC)
Squamish Airport,CYSE,YSE,,False,False,False,Squamish Airport (Canada) (CYSE / YSE)
Reichelsheim Airport,EDFB,,,False,False,False,Reichelsheim Airport (Germany) (EDFB)
Marburg-Schonstadt Airport,EDFN,,,False,False,False,Marburg-Schonstadt Airport (Germany) (EDFN)
Lauenbruck Airport,EDHU,,,False,False,False,Lauenbruck Airport (Germany) (EDHU)
Hüttenbusch Airport,EDXU,,,False,False,False,Hüttenbusch Airport (Germany) (EDXU)
Vrsar Crljenka Airport,LDPV,,,False,False,False,Vrsar Crljenka Airport (Croatia) (LDPV)
Union County Airport,KMRT,,,False,False,False,Union County Airport (United States) (KMRT)
La Grande-4 Airport,CYAH,YAH,,False,False,False,La Grande-4 Airport (Canada) (CYAH / YAH)
Alert Bay Airport,CYAL,YAL,,False,False,False,Alert Bay Airport (Canada) (CYAL / YAL)
Liverpool South Shore Regional Airport,CYAU,,,False,False,False,Liverpool South Shore Regional Airport (Canada) (CYAU)
Nipawin Airport,CYBU,,,False,False,False,Nipawin Airport (Canada) (CYBU)
Centralia / James T. Field Memorial Aerodrome,CYCE,YCE,,False,False,False,Centralia / James T. Field Memorial Aerodrome (Canada) (CYCE / YCE)
Blue River Airport,CYCP,,,False,False,False,Blue River Airport (Canada) (CYCP)
Chetwynd Airport,CYCQ,YCQ,,False,False,False,Chetwynd Airport (Canada) (CYCQ / YCQ)
Ross River Airport,CYDM,XRR,,False,False,False,Ross River Airport (Canada) (CYDM / XRR)
Dolbeau St Felicien Airport,CYDO,YDO,,False,False,False,Dolbeau St Felicien Airport (Canada) (CYDO / YDO)
Amos/Magny Airport,CYEY,YEY,,False,False,False,Amos/Magny Airport (Canada) (CYEY / YEY)
Goderich Airport,CYGD,,,False,False,False,Goderich Airport (Canada) (CYGD)
Hope Airport,CYHE,YHE,,False,False,False,Hope Airport (Canada) (CYHE / YHE)
Haines Junction Airport,CYHT,YHT,,False,False,False,Haines Junction Airport (Canada) (CYHT / YHT)
Digby / Annapolis Regional Airport,CYID,YDG,,False,False,False,Digby / Annapolis Regional Airport (Canada) (CYID / YDG)
Fort Liard Airport,CYJF,YJF,,False,False,False,Fort Liard Airport (Canada) (CYJF / YJF)
Key Lake Airport,CYKJ,YKJ,,False,False,False,Key Lake Airport (Canada) (CYKJ / YKJ)
Leaf Rapids Airport,CYLR,YLR,,False,False,False,Leaf Rapids Airport (Canada) (CYLR / YLR)
Matane Airport,CYME,YME,,False,False,False,Matane Airport (Canada) (CYME / YME)
Charlevoix Airport,CYML,YML,,False,False,False,Charlevoix Airport (Canada) (CYML / YML)
Nejanilini Lake Airport,CYNN,,,False,False,False,Nejanilini Lake Airport (Canada) (CYNN)
Owen Sound / Billy Bishop Regional Airport,CYOS,YOS,,False,False,False,Owen Sound / Billy Bishop Regional Airport (Canada) (CYOS / YOS)
Port Hawkesbury Airport,CYPD,YPS,,False,False,False,Port Hawkesbury Airport (Canada) (CYPD / YPS)
St Thomas Municipal Airport,CYQS,YQS,,False,False,False,St Thomas Municipal Airport (Canada) (CYQS / YQS)
Ottawa / Rockcliffe Airport,CYRO,YRO,,False,False,False,Ottawa / Rockcliffe Airport (Canada) (CYRO / YRO)
Ottawa / Carp Airport,CYRP,,,False,False,False,Ottawa / Carp Airport (Canada) (CYRP)
Smiths Falls-Montague,CYSH,YSH,,False,False,False,Smiths Falls-Montague (Russ Beach) Airport (Canada) (CYSH / YSH)
St Leonard Airport,CYSL,YSL,,False,False,False,St Leonard Airport (Canada) (CYSL / YSL)
Virden/R.J.,CYVD,,,False,False,False,Virden/R.J. (Bob) Andrew Field Regional Aerodrome (Canada) (CYVD)
Vernon Airport,CYVK,YVE,,False,False,False,Vernon Airport (Canada) (CYVK / YVE)
Beaver Creek Airport,CYXQ,YXQ,,False,False,False,Beaver Creek Airport (Canada) (CYXQ / YXQ)
Shuswap Regional Airport,CZAM,YSN,,False,False,False,Shuswap Regional Airport (Canada) (CZAM / YSN)
Kelsey Airport,CZEE,KES,,False,False,False,Kelsey Airport (Canada) (CZEE / KES)
Pukatawagan Airport,CZFG,XPK,,False,False,False,Pukatawagan Airport (Canada) (CZFG / XPK)
Grand Forks Airport,CZGF,ZGF,,False,False,False,Grand Forks Airport (Canada) (CZGF / ZGF)
Jenpeg Airport,CZJG,ZJG,,False,False,False,Jenpeg Airport (Canada) (CZJG / ZJG)
Thicket Portage Airport,CZLQ,YTD,,False,False,False,Thicket Portage Airport (Canada) (CZLQ / YTD)
Pikwitonei Airport,CZMN,PIW,,False,False,False,Pikwitonei Airport (Canada) (CZMN / PIW)
Poplar River Airport,CZNG,XPP,,False,False,False,Poplar River Airport (Canada) (CZNG / XPP)
Pincher Creek Airport,CZPC,WPC,,False,False,False,Pincher Creek Airport (Canada) (CZPC / WPC)
Stewart Airport,CZST,ZST,,False,False,False,Stewart Airport (Canada) (CZST / ZST)
Ignace Municipal Airport,CZUC,ZUC,,False,False,False,Ignace Municipal Airport (Canada) (CZUC / ZUC)
Neubrandenburg Airport,EDBN,FNB,,False,False,False,Neubrandenburg Airport (Germany) (EDBN / FNB)
Airport Bamberg-Breitenau,EDQA,,,False,False,False,Airport Bamberg-Breitenau (Germany) (EDQA)
Zerbst Airport,EDUZ,,,False,False,False,Zerbst Airport (Germany) (EDUZ)
Biała Podlaska Airfield,EPBP,BXP,,False,False,False,Biała Podlaska Airfield (Poland) (EPBP / BXP)
Cewice Air Base,EPCE,,,False,False,False,Cewice Air Base (Poland) (EPCE)
Deblin Military Air Base,EPDE,,,False,False,False,Deblin Military Air Base (Poland) (EPDE)
Leczyca Military Air Base,EPLY,,,False,False,False,Leczyca Military Air Base (Poland) (EPLY)
Minsk Mazowiecki Military Air Base,EPMM,,,False,False,False,Minsk Mazowiecki Military Air Base (Poland) (EPMM)
Powidz Military Air Base,EPPW,,,False,False,False,Powidz Military Air Base (Poland) (EPPW)
Tomaszow Mazowiecki Military Air Base,EPTM,,,False,False,False,Tomaszow Mazowiecki Military Air Base (Poland) (EPTM)
Björkvik Air Base,ESKX,,,False,False,False,Björkvik Air Base (Sweden) (ESKX)
Ljungbyhed Airport,ESTL,,,False,False,False,Ljungbyhed Airport (Sweden) (ESTL)
Daugavpils Intrenational Airport,EVDA,DGP,,False,False,False,Daugavpils Intrenational Airport (Latvia) (EVDA / DGP)
Jƒìkabpils Air Base,EVKA,,,False,False,False,Jƒìkabpils Air Base (Latvia) (EVKA)
Jūrmala Airport,EVTA,,,False,False,False,Jūrmala Airport (Latvia) (EVTA)
Kƒódainiai Air Base,EYKD,,,False,False,False,Kƒódainiai Air Base (Lithuania) (EYKD)
Lime Acres Finsch Mine Airport,FALC,LMR,,False,False,False,Lime Acres Finsch Mine Airport (South Africa) (FALC / LMR)
Sua Pan Airport,FBSN,SXN,,False,False,False,Sua Pan Airport (Botswana) (FBSN / SXN)
Lusaka City Airport,FLLC,,,False,False,False,Lusaka City Airport (Zambia) (FLLC)
Sumbe Airport,FNSU,NDD,,False,False,False,Sumbe Airport (Angola) (FNSU / NDD)
Mangochi Airport,FWMG,MAI,,False,False,False,Mangochi Airport (Malawi) (FWMG / MAI)
Arandis Airport,FYAR,ADI,,False,False,False,Arandis Airport (Namibia) (FYAR / ADI)
Mariental Airport,FYML,,,False,False,False,Mariental Airport (Namibia) (FYML)
Almaza Air Force Base,HEAZ,,,False,False,False,Almaza Air Force Base (Egypt) (HEAZ)
Beni Suef Air Base,HEBS,,,False,False,False,Beni Suef Air Base (Egypt) (HEBS)
Jiyanklis Air Base,HEGS,,,False,False,False,Jiyanklis Air Base (Egypt) (HEGS)
Merowe New Airport,HSMN,MWE,,False,False,False,Merowe New Airport (Sudan) (HSMN / MWE)
St Louis Regional Airport,KALN,ALN,,False,False,False,St Louis Regional Airport (United States) (KALN / ALN)
Chandler Field,KAXN,AXN,,False,False,False,Chandler Field (United States) (KAXN / AXN)
Columbus Municipal Airport,KBAK,CLU,,False,False,False,Columbus Municipal Airport (United States) (KBAK / CLU)
Curtis Field,KBBD,BBD,,False,False,False,Curtis Field (United States) (KBBD / BBD)
Eastern Sierra Regional Airport,KBIH,BIH,,False,False,False,Eastern Sierra Regional Airport (United States) (KBIH / BIH)
Baker City Municipal Airport,KBKE,BKE,,False,False,False,Baker City Municipal Airport (United States) (KBKE / BKE)
Miley Memorial Field,KBPI,BPI,,False,False,False,Miley Memorial Field (United States) (KBPI / BPI)
Ozark Regional Airport,KBPK,WMH,,False,False,False,Ozark Regional Airport (United States) (KBPK / WMH)
W K Kellogg Airport,KBTL,BTL,,False,False,False,W K Kellogg Airport (United States) (KBTL / BTL)
Burley Municipal Airport,KBYI,BYI,,False,False,False,Burley Municipal Airport (United States) (KBYI / BYI)
Northeast Iowa Regional Airport,KCCY,CCY,,False,False,False,Northeast Iowa Regional Airport (United States) (KCCY / CCY)
Chanute Martin Johnson Airport,KCNU,CNU,,False,False,False,Chanute Martin Johnson Airport (United States) (KCNU / CNU)
Jacksonville Executive at Craig Airport,KCRG,CRG,,False,False,False,Jacksonville Executive at Craig Airport (United States) (KCRG / CRG)
Crossville Memorial Whitson Field,KCSV,CSV,,False,False,False,Crossville Memorial Whitson Field (United States) (KCSV / CSV)
Davison Army Air Field,KDAA,DAA,,False,False,False,Davison Army Air Field (United States) (KDAA / DAA)
Barstow Daggett Airport,KDAG,DAG,,False,False,False,Barstow Daggett Airport (United States) (KDAG / DAG)
Deming Municipal Airport,KDMN,DMN,,False,False,False,Deming Municipal Airport (United States) (KDMN / DMN)
Desert Rock Airport,KDRA,DRA,,False,False,False,Desert Rock Airport (United States) (KDRA / DRA)
Needles Airport,KEED,EED,,False,False,False,Needles Airport (United States) (KEED / EED)
Duke Field,KEGI,EGI,,False,False,False,Duke Field (United States) (KEGI / EGI)
Murray Field,KEKA,EKA,,False,False,False,Murray Field (United States) (KEKA / EKA)
San Marcos Regional Airport,KHYI,,,False,False,False,San Marcos Regional Airport (United States) (KHYI)
Sawyer County Airport,KHYR,HYR,,False,False,False,Sawyer County Airport (United States) (KHYR / HYR)
Kimble County Airport,KJCT,JCT,,False,False,False,Kimble County Airport (United States) (KJCT / JCT)
Monticello Municipal Ellis Field,KLLQ,,,False,False,False,Monticello Municipal Ellis Field (United States) (KLLQ)
Derby Field,KLOL,LOL,,False,False,False,Derby Field (United States) (KLOL / LOL)
Mobridge Municipal Airport,KMBG,MBG,,False,False,False,Mobridge Municipal Airport (United States) (KMBG / MBG)
Mc Comb/Pike County Airport/John E Lewis Field,KMCB,MCB,,False,False,False,Mc Comb/Pike County Airport/John E Lewis Field (United States) (KMCB / MCB)
Southern Illinois Airport,KMDH,MDH,,False,False,False,Southern Illinois Airport (United States) (KMDH / MDH)
Mc Entire Joint National Guard Base,KMMT,MMT,,False,False,False,Mc Entire Joint National Guard Base (United States) (KMMT / MMT)
Brunswick Executive Airport,KNHZ,NHZ,,False,False,False,Brunswick Executive Airport (United States) (KNHZ / NHZ)
Naval Station Mayport,KNRB,NRB,,False,False,False,Naval Station Mayport (Admiral David L. Mcdonald Field) (United States) (KNRB / NRB)
Orangeburg Municipal Airport,KOGB,OGB,,False,False,False,Orangeburg Municipal Airport (United States) (KOGB / OGB)
